Baudrate,9600
Anzahl_der_geraete,1
Anzahl_der_Boards,8
Widerstaende_pro_Board,2
Gefundene_Geraete
/dev/ttyUSB0,Keithley: MODEL 2700,7700,7700
Zeit,Board Nr,Widerstand Nr,Port,Kannal,Temperatur True/False,Sensor,Gemessener Widerstand,Temperaturwert
29409.97,5,1,/dev/ttyUSB0,109,True,PT100,145.7,119.02
29411.47,5,2,/dev/ttyUSB0,110,False,False,1.62,False
29412.98,6,1,/dev/ttyUSB0,201,True,PT100,145.77,119.21
29414.48,6,2,/dev/ttyUSB0,202,False,False,2.35,False
29415.99,7,1,/dev/ttyUSB0,203,True,PT100,145.84,119.4
29417.49,7,2,/dev/ttyUSB0,204,False,False,1.79,False
29418.99,8,1,/dev/ttyUSB0,205,True,PT100,146.01,119.85
29420.5,8,2,/dev/ttyUSB0,206,False,False,2.68,False
29542.02,1,1,/dev/ttyUSB0,101,True,PT100,146.99,122.45
29543.53,1,2,/dev/ttyUSB0,102,False,False,1.85,False
29545.03,2,1,/dev/ttyUSB0,103,True,PT100,146.74,121.78
29546.54,2,2,/dev/ttyUSB0,104,False,False,3.0,False
29548.04,3,1,/dev/ttyUSB0,105,False,False,1.89,False
29549.55,3,2,/dev/ttyUSB0,106,True,PT100,146.47,121.07
29551.05,4,1,/dev/ttyUSB0,107,True,PT100,146.63,121.49
29552.55,4,2,/dev/ttyUSB0,108,False,False,3.24,False
29554.06,5,1,/dev/ttyUSB0,109,True,PT100,146.5,121.15
29555.56,5,2,/dev/ttyUSB0,110,False,False,1.63,False
29557.07,6,1,/dev/ttyUSB0,201,True,PT100,146.59,121.39
29558.57,6,2,/dev/ttyUSB0,202,False,False,2.35,False
29560.08,7,1,/dev/ttyUSB0,203,True,PT100,146.7,121.68
29561.58,7,2,/dev/ttyUSB0,204,False,False,1.8,False
29563.08,8,1,/dev/ttyUSB0,205,True,PT100,146.89,122.18
29564.59,8,2,/dev/ttyUSB0,206,False,False,2.69,False
29686.12,1,1,/dev/ttyUSB0,101,True,PT100,146.67,121.6
29687.62,1,2,/dev/ttyUSB0,102,False,False,1.85,False
29689.12,2,1,/dev/ttyUSB0,103,True,PT100,146.59,121.39
29690.63,2,2,/dev/ttyUSB0,104,False,False,3.0,False
29692.13,3,1,/dev/ttyUSB0,105,False,False,1.89,False
29693.63,3,2,/dev/ttyUSB0,106,True,PT100,146.32,120.67
29695.14,4,1,/dev/ttyUSB0,107,True,PT100,146.7,121.68
29696.64,4,2,/dev/ttyUSB0,108,False,False,3.24,False
29698.15,5,1,/dev/ttyUSB0,109,True,PT100,146.42,120.93
29699.65,5,2,/dev/ttyUSB0,110,False,False,1.63,False
29701.16,6,1,/dev/ttyUSB0,201,True,PT100,146.51,121.17
29702.66,6,2,/dev/ttyUSB0,202,False,False,2.35,False
29704.16,7,1,/dev/ttyUSB0,203,True,PT100,146.5,121.15
29705.67,7,2,/dev/ttyUSB0,204,False,False,1.8,False
29707.17,8,1,/dev/ttyUSB0,205,True,PT100,146.6,121.41
29708.67,8,2,/dev/ttyUSB0,206,False,False,2.68,False
29830.2,1,1,/dev/ttyUSB0,101,True,PT100,145.85,119.42
29831.71,1,2,/dev/ttyUSB0,102,False,False,1.84,False
29833.21,2,1,/dev/ttyUSB0,103,True,PT100,145.92,119.61
29834.71,2,2,/dev/ttyUSB0,104,False,False,2.99,False
29836.22,3,1,/dev/ttyUSB0,105,False,False,1.89,False
29837.73,3,2,/dev/ttyUSB0,106,True,PT100,145.69,119.0
29839.23,4,1,/dev/ttyUSB0,107,True,PT100,146.16,120.24
29840.74,4,2,/dev/ttyUSB0,108,False,False,3.24,False
29842.24,5,1,/dev/ttyUSB0,109,True,PT100,145.84,119.4
29843.75,5,2,/dev/ttyUSB0,110,False,False,1.63,False
29845.26,6,1,/dev/ttyUSB0,201,True,PT100,145.91,119.58
29846.76,6,2,/dev/ttyUSB0,202,False,False,2.35,False
29848.27,7,1,/dev/ttyUSB0,203,True,PT100,145.79,119.26
29849.77,7,2,/dev/ttyUSB0,204,False,False,1.79,False
29851.27,8,1,/dev/ttyUSB0,205,True,PT100,145.87,119.47
29852.79,8,2,/dev/ttyUSB0,206,False,False,2.68,False
29974.32,1,1,/dev/ttyUSB0,101,True,PT100,145.23,117.78
29975.82,1,2,/dev/ttyUSB0,102,False,False,1.84,False
29977.32,2,1,/dev/ttyUSB0,103,True,PT100,145.34,118.07
29978.83,2,2,/dev/ttyUSB0,104,False,False,2.98,False
29980.33,3,1,/dev/ttyUSB0,105,False,False,1.88,False
29981.83,3,2,/dev/ttyUSB0,106,True,PT100,145.17,117.62
29983.34,4,1,/dev/ttyUSB0,107,True,PT100,145.61,118.79
29984.84,4,2,/dev/ttyUSB0,108,False,False,3.23,False
29986.35,5,1,/dev/ttyUSB0,109,True,PT100,145.33,118.04
29987.85,5,2,/dev/ttyUSB0,110,False,False,1.62,False
29989.35,6,1,/dev/ttyUSB0,201,True,PT100,145.41,118.25
29990.86,6,2,/dev/ttyUSB0,202,False,False,2.35,False
29992.36,7,1,/dev/ttyUSB0,203,True,PT100,145.33,118.04
29993.87,7,2,/dev/ttyUSB0,204,False,False,1.79,False
29995.37,8,1,/dev/ttyUSB0,205,True,PT100,145.43,118.31
29996.87,8,2,/dev/ttyUSB0,206,False,False,2.67,False
30118.4,1,1,/dev/ttyUSB0,101,True,PT100,146.57,121.33
30119.91,1,2,/dev/ttyUSB0,102,False,False,1.84,False
30121.41,2,1,/dev/ttyUSB0,103,True,PT100,146.36,120.77
30122.91,2,2,/dev/ttyUSB0,104,False,False,2.99,False
30124.42,3,1,/dev/ttyUSB0,105,False,False,1.89,False
30125.92,3,2,/dev/ttyUSB0,106,True,PT100,146.16,120.24
30127.43,4,1,/dev/ttyUSB0,107,True,PT100,146.3,120.62
30128.93,4,2,/dev/ttyUSB0,108,False,False,3.24,False
30130.44,5,1,/dev/ttyUSB0,109,True,PT100,146.2,120.35
30131.94,5,2,/dev/ttyUSB0,110,False,False,1.63,False
30133.44,6,1,/dev/ttyUSB0,201,True,PT100,146.27,120.54
30134.95,6,2,/dev/ttyUSB0,202,False,False,2.35,False
30136.45,7,1,/dev/ttyUSB0,203,True,PT100,146.42,120.93
30137.95,7,2,/dev/ttyUSB0,204,False,False,1.8,False
30139.46,8,1,/dev/ttyUSB0,205,True,PT100,146.62,121.46
30140.96,8,2,/dev/ttyUSB0,206,False,False,2.68,False
30262.49,1,1,/dev/ttyUSB0,101,True,PT100,146.94,122.31
30263.99,1,2,/dev/ttyUSB0,102,False,False,1.85,False
30265.5,2,1,/dev/ttyUSB0,103,True,PT100,146.76,121.84
30267.0,2,2,/dev/ttyUSB0,104,False,False,3.0,False
30268.51,3,1,/dev/ttyUSB0,105,False,False,1.89,False
30270.01,3,2,/dev/ttyUSB0,106,True,PT100,146.48,121.09
30271.51,4,1,/dev/ttyUSB0,107,True,PT100,146.75,121.81
30273.02,4,2,/dev/ttyUSB0,108,False,False,3.24,False
30274.52,5,1,/dev/ttyUSB0,109,True,PT100,146.55,121.28
30276.03,5,2,/dev/ttyUSB0,110,False,False,1.63,False
30277.53,6,1,/dev/ttyUSB0,201,True,PT100,146.64,121.52
30279.03,6,2,/dev/ttyUSB0,202,False,False,2.36,False
30280.54,7,1,/dev/ttyUSB0,203,True,PT100,146.69,121.65
30282.05,7,2,/dev/ttyUSB0,204,False,False,1.8,False
30283.55,8,1,/dev/ttyUSB0,205,True,PT100,146.84,122.05
30285.06,8,2,/dev/ttyUSB0,206,False,False,2.69,False
30406.59,1,1,/dev/ttyUSB0,101,True,PT100,146.31,120.64
30408.1,1,2,/dev/ttyUSB0,102,False,False,1.84,False
30409.6,2,1,/dev/ttyUSB0,103,True,PT100,146.3,120.62
30411.11,2,2,/dev/ttyUSB0,104,False,False,2.99,False
30412.62,3,1,/dev/ttyUSB0,105,False,False,1.89,False
30414.12,3,2,/dev/ttyUSB0,106,True,PT100,146.05,119.95
30415.63,4,1,/dev/ttyUSB0,107,True,PT100,146.49,121.12
30417.13,4,2,/dev/ttyUSB0,108,False,False,3.24,False
30418.63,5,1,/dev/ttyUSB0,109,True,PT100,146.18,120.3
30420.14,5,2,/dev/ttyUSB0,110,False,False,1.63,False
30421.64,6,1,/dev/ttyUSB0,201,True,PT100,146.27,120.54
30423.15,6,2,/dev/ttyUSB0,202,False,False,2.35,False
30424.65,7,1,/dev/ttyUSB0,203,True,PT100,146.2,120.35
30426.16,7,2,/dev/ttyUSB0,204,False,False,1.8,False
30427.67,8,1,/dev/ttyUSB0,205,True,PT100,146.28,120.56
30429.17,8,2,/dev/ttyUSB0,206,False,False,2.68,False
30550.7,1,1,/dev/ttyUSB0,101,True,PT100,145.41,118.25
30552.21,1,2,/dev/ttyUSB0,102,False,False,1.84,False
30553.71,2,1,/dev/ttyUSB0,103,True,PT100,145.52,118.55
30555.22,2,2,/dev/ttyUSB0,104,False,False,2.99,False
30556.72,3,1,/dev/ttyUSB0,105,False,False,1.88,False
30558.23,3,2,/dev/ttyUSB0,106,True,PT100,145.3,117.96
30559.73,4,1,/dev/ttyUSB0,107,True,PT100,145.79,119.26
30561.23,4,2,/dev/ttyUSB0,108,False,False,3.23,False
30562.74,5,1,/dev/ttyUSB0,109,True,PT100,145.46,118.39
30564.24,5,2,/dev/ttyUSB0,110,False,False,1.62,False
30565.75,6,1,/dev/ttyUSB0,201,True,PT100,145.54,118.6
30567.25,6,2,/dev/ttyUSB0,202,False,False,2.35,False
30568.76,7,1,/dev/ttyUSB0,203,True,PT100,145.38,118.18
30570.27,7,2,/dev/ttyUSB0,204,False,False,1.79,False
30571.77,8,1,/dev/ttyUSB0,205,True,PT100,145.47,118.41
30573.27,8,2,/dev/ttyUSB0,206,False,False,2.67,False
30694.81,1,1,/dev/ttyUSB0,101,True,PT100,145.64,118.86
30696.31,1,2,/dev/ttyUSB0,102,False,False,1.84,False
30697.81,2,1,/dev/ttyUSB0,103,True,PT100,145.64,118.86
30699.32,2,2,/dev/ttyUSB0,104,False,False,2.99,False
30700.83,3,1,/dev/ttyUSB0,105,False,False,1.88,False
30702.33,3,2,/dev/ttyUSB0,106,True,PT100,145.49,118.47
30703.84,4,1,/dev/ttyUSB0,107,True,PT100,145.79,119.26
30705.34,4,2,/dev/ttyUSB0,108,False,False,3.24,False
30706.84,5,1,/dev/ttyUSB0,109,True,PT100,145.61,118.79
30708.35,5,2,/dev/ttyUSB0,110,False,False,1.62,False
30709.85,6,1,/dev/ttyUSB0,201,True,PT100,145.68,118.97
30711.35,6,2,/dev/ttyUSB0,202,False,False,2.35,False
30712.86,7,1,/dev/ttyUSB0,203,True,PT100,145.72,119.08
30714.36,7,2,/dev/ttyUSB0,204,False,False,1.79,False
30715.87,8,1,/dev/ttyUSB0,205,True,PT100,145.89,119.53
30717.37,8,2,/dev/ttyUSB0,206,False,False,2.68,False
30838.91,1,1,/dev/ttyUSB0,101,True,PT100,146.91,122.23
30840.41,1,2,/dev/ttyUSB0,102,False,False,1.85,False
30841.91,2,1,/dev/ttyUSB0,103,True,PT100,146.66,121.57
30843.42,2,2,/dev/ttyUSB0,104,False,False,3.0,False
30844.92,3,1,/dev/ttyUSB0,105,False,False,1.89,False
30846.43,3,2,/dev/ttyUSB0,106,True,PT100,146.4,120.88
30847.93,4,1,/dev/ttyUSB0,107,True,PT100,146.55,121.28
30849.44,4,2,/dev/ttyUSB0,108,False,False,3.24,False
30850.95,5,1,/dev/ttyUSB0,109,True,PT100,146.43,120.96
30852.45,5,2,/dev/ttyUSB0,110,False,False,1.63,False
30853.95,6,1,/dev/ttyUSB0,201,True,PT100,146.52,121.2
30855.46,6,2,/dev/ttyUSB0,202,False,False,2.35,False
30856.96,7,1,/dev/ttyUSB0,203,True,PT100,146.63,121.49
30858.47,7,2,/dev/ttyUSB0,204,False,False,1.8,False
30859.98,8,1,/dev/ttyUSB0,205,True,PT100,146.82,122.0
30861.49,8,2,/dev/ttyUSB0,206,False,False,2.68,False
30983.02,1,1,/dev/ttyUSB0,101,True,PT100,146.63,121.49
30984.52,1,2,/dev/ttyUSB0,102,False,False,1.84,False
30986.03,2,1,/dev/ttyUSB0,103,True,PT100,146.55,121.28
30987.53,2,2,/dev/ttyUSB0,104,False,False,3.0,False
30989.03,3,1,/dev/ttyUSB0,105,False,False,1.89,False
30990.54,3,2,/dev/ttyUSB0,106,True,PT100,146.28,120.56
30992.04,4,1,/dev/ttyUSB0,107,True,PT100,146.64,121.52
30993.55,4,2,/dev/ttyUSB0,108,False,False,3.24,False
30995.05,5,1,/dev/ttyUSB0,109,True,PT100,146.37,120.8
30996.55,5,2,/dev/ttyUSB0,110,False,False,1.63,False
30998.06,6,1,/dev/ttyUSB0,201,True,PT100,146.47,121.07
30999.57,6,2,/dev/ttyUSB0,202,False,False,2.35,False
31001.07,7,1,/dev/ttyUSB0,203,True,PT100,146.46,121.04
31002.58,7,2,/dev/ttyUSB0,204,False,False,1.8,False
31004.08,8,1,/dev/ttyUSB0,205,True,PT100,146.56,121.31
31005.59,8,2,/dev/ttyUSB0,206,False,False,2.68,False
31127.12,1,1,/dev/ttyUSB0,101,True,PT100,145.82,119.34
31128.63,1,2,/dev/ttyUSB0,102,False,False,1.84,False
31130.13,2,1,/dev/ttyUSB0,103,True,PT100,145.88,119.5
31131.63,2,2,/dev/ttyUSB0,104,False,False,2.99,False
31133.14,3,1,/dev/ttyUSB0,105,False,False,1.89,False
31134.64,3,2,/dev/ttyUSB0,106,True,PT100,145.65,118.89
31136.15,4,1,/dev/ttyUSB0,107,True,PT100,146.11,120.11
31137.65,4,2,/dev/ttyUSB0,108,False,False,3.24,False
31139.15,5,1,/dev/ttyUSB0,109,True,PT100,145.79,119.26
31140.66,5,2,/dev/ttyUSB0,110,False,False,1.62,False
31142.16,6,1,/dev/ttyUSB0,201,True,PT100,145.87,119.47
31143.67,6,2,/dev/ttyUSB0,202,False,False,2.35,False
31145.17,7,1,/dev/ttyUSB0,203,True,PT100,145.75,119.16
31146.67,7,2,/dev/ttyUSB0,204,False,False,1.79,False
31148.18,8,1,/dev/ttyUSB0,205,True,PT100,145.82,119.34
31149.68,8,2,/dev/ttyUSB0,206,False,False,2.68,False
31271.21,1,1,/dev/ttyUSB0,101,True,PT100,145.2,117.7
31272.71,1,2,/dev/ttyUSB0,102,False,False,1.84,False
31274.22,2,1,/dev/ttyUSB0,103,True,PT100,145.31,117.99
31275.72,2,2,/dev/ttyUSB0,104,False,False,2.98,False
31277.23,3,1,/dev/ttyUSB0,105,False,False,1.88,False
31278.73,3,2,/dev/ttyUSB0,106,True,PT100,145.14,117.54
31280.23,4,1,/dev/ttyUSB0,107,True,PT100,145.58,118.71
31281.74,4,2,/dev/ttyUSB0,108,False,False,3.23,False
31283.24,5,1,/dev/ttyUSB0,109,True,PT100,145.3,117.96
31284.75,5,2,/dev/ttyUSB0,110,False,False,1.62,False
31286.25,6,1,/dev/ttyUSB0,201,True,PT100,145.37,118.15
31287.75,6,2,/dev/ttyUSB0,202,False,False,2.35,False
31289.26,7,1,/dev/ttyUSB0,203,True,PT100,145.29,117.94
31290.76,7,2,/dev/ttyUSB0,204,False,False,1.79,False
31292.27,8,1,/dev/ttyUSB0,205,True,PT100,145.39,118.2
31293.77,8,2,/dev/ttyUSB0,206,False,False,2.67,False
31415.3,1,1,/dev/ttyUSB0,101,True,PT100,146.5,121.15
31416.81,1,2,/dev/ttyUSB0,102,False,False,1.84,False
31418.31,2,1,/dev/ttyUSB0,103,True,PT100,146.29,120.59
31419.83,2,2,/dev/ttyUSB0,104,False,False,2.99,False
31421.34,3,1,/dev/ttyUSB0,105,False,False,1.89,False
31422.84,3,2,/dev/ttyUSB0,106,True,PT100,146.09,120.06
31424.35,4,1,/dev/ttyUSB0,107,True,PT100,146.23,120.43
31425.86,4,2,/dev/ttyUSB0,108,False,False,3.24,False
31427.36,5,1,/dev/ttyUSB0,109,True,PT100,146.13,120.16
31428.87,5,2,/dev/ttyUSB0,110,False,False,1.63,False
31430.37,6,1,/dev/ttyUSB0,201,True,PT100,146.2,120.35
31431.87,6,2,/dev/ttyUSB0,202,False,False,2.35,False
31433.38,7,1,/dev/ttyUSB0,203,True,PT100,146.35,120.75
31434.89,7,2,/dev/ttyUSB0,204,False,False,1.8,False
31436.39,8,1,/dev/ttyUSB0,205,True,PT100,146.54,121.25
31437.91,8,2,/dev/ttyUSB0,206,False,False,2.68,False
31559.43,1,1,/dev/ttyUSB0,101,True,PT100,146.86,122.1
31560.94,1,2,/dev/ttyUSB0,102,False,False,1.85,False
31562.44,2,1,/dev/ttyUSB0,103,True,PT100,146.69,121.65
31563.95,2,2,/dev/ttyUSB0,104,False,False,3.0,False
31565.45,3,1,/dev/ttyUSB0,105,False,False,1.89,False
31566.95,3,2,/dev/ttyUSB0,106,True,PT100,146.4,120.88
31568.46,4,1,/dev/ttyUSB0,107,True,PT100,146.67,121.6
31569.96,4,2,/dev/ttyUSB0,108,False,False,3.24,False
31571.47,5,1,/dev/ttyUSB0,109,True,PT100,146.46,121.04
31572.97,5,2,/dev/ttyUSB0,110,False,False,1.63,False
31574.47,6,1,/dev/ttyUSB0,201,True,PT100,146.56,121.31
31575.98,6,2,/dev/ttyUSB0,202,False,False,2.35,False
31577.48,7,1,/dev/ttyUSB0,203,True,PT100,146.61,121.44
31578.99,7,2,/dev/ttyUSB0,204,False,False,1.8,False
31580.49,8,1,/dev/ttyUSB0,205,True,PT100,146.75,121.81
31581.99,8,2,/dev/ttyUSB0,206,False,False,2.68,False
31703.53,1,1,/dev/ttyUSB0,101,True,PT100,146.21,120.38
31705.03,1,2,/dev/ttyUSB0,102,False,False,1.84,False
31706.53,2,1,/dev/ttyUSB0,103,True,PT100,146.21,120.38
31708.03,2,2,/dev/ttyUSB0,104,False,False,2.99,False
31709.54,3,1,/dev/ttyUSB0,105,False,False,1.89,False
31711.04,3,2,/dev/ttyUSB0,106,True,PT100,145.96,119.71
31712.55,4,1,/dev/ttyUSB0,107,True,PT100,146.4,120.88
31714.05,4,2,/dev/ttyUSB0,108,False,False,3.24,False
31715.56,5,1,/dev/ttyUSB0,109,True,PT100,146.09,120.06
31717.06,5,2,/dev/ttyUSB0,110,False,False,1.63,False
31718.56,6,1,/dev/ttyUSB0,201,True,PT100,146.17,120.27
31720.07,6,2,/dev/ttyUSB0,202,False,False,2.35,False
31721.57,7,1,/dev/ttyUSB0,203,True,PT100,146.1,120.08
31723.07,7,2,/dev/ttyUSB0,204,False,False,1.79,False
31724.58,8,1,/dev/ttyUSB0,205,True,PT100,146.17,120.27
31726.08,8,2,/dev/ttyUSB0,206,False,False,2.68,False
31847.62,1,1,/dev/ttyUSB0,101,True,PT100,145.31,117.99
31849.12,1,2,/dev/ttyUSB0,102,False,False,1.84,False
31850.63,2,1,/dev/ttyUSB0,103,True,PT100,145.42,118.28
31852.13,2,2,/dev/ttyUSB0,104,False,False,2.98,False
31853.63,3,1,/dev/ttyUSB0,105,False,False,1.88,False
31855.14,3,2,/dev/ttyUSB0,106,True,PT100,145.2,117.7
31856.64,4,1,/dev/ttyUSB0,107,True,PT100,145.69,119.0
31858.15,4,2,/dev/ttyUSB0,108,False,False,3.23,False
31859.65,5,1,/dev/ttyUSB0,109,True,PT100,145.37,118.15
31861.15,5,2,/dev/ttyUSB0,110,False,False,1.62,False
31862.66,6,1,/dev/ttyUSB0,201,True,PT100,145.44,118.33
31864.16,6,2,/dev/ttyUSB0,202,False,False,2.35,False
31865.67,7,1,/dev/ttyUSB0,203,True,PT100,145.31,117.99
31867.17,7,2,/dev/ttyUSB0,204,False,False,1.79,False
31868.67,8,1,/dev/ttyUSB0,205,True,PT100,145.38,118.18
31870.18,8,2,/dev/ttyUSB0,206,False,False,2.67,False
31991.71,1,1,/dev/ttyUSB0,101,True,PT100,145.71,119.05
31993.21,1,2,/dev/ttyUSB0,102,False,False,1.84,False
31994.71,2,1,/dev/ttyUSB0,103,True,PT100,145.69,119.0
31996.22,2,2,/dev/ttyUSB0,104,False,False,2.99,False
31997.72,3,1,/dev/ttyUSB0,105,False,False,1.88,False
31999.23,3,2,/dev/ttyUSB0,106,True,PT100,145.54,118.6
32000.74,4,1,/dev/ttyUSB0,107,True,PT100,145.81,119.32
32002.24,4,2,/dev/ttyUSB0,108,False,False,3.24,False
32003.75,5,1,/dev/ttyUSB0,109,True,PT100,145.64,118.86
32005.25,5,2,/dev/ttyUSB0,110,False,False,1.62,False
32006.75,6,1,/dev/ttyUSB0,201,True,PT100,145.71,119.05
32008.26,6,2,/dev/ttyUSB0,202,False,False,2.35,False
32009.76,7,1,/dev/ttyUSB0,203,True,PT100,145.78,119.24
32011.27,7,2,/dev/ttyUSB0,204,False,False,1.79,False
32012.77,8,1,/dev/ttyUSB0,205,True,PT100,145.94,119.66
32014.27,8,2,/dev/ttyUSB0,206,False,False,2.68,False
32135.8,1,1,/dev/ttyUSB0,101,True,PT100,146.9,122.21
32137.31,1,2,/dev/ttyUSB0,102,False,False,1.85,False
32138.81,2,1,/dev/ttyUSB0,103,True,PT100,146.66,121.57
32140.31,2,2,/dev/ttyUSB0,104,False,False,3.0,False
32141.82,3,1,/dev/ttyUSB0,105,False,False,1.89,False
32143.32,3,2,/dev/ttyUSB0,106,True,PT100,146.39,120.85
32144.83,4,1,/dev/ttyUSB0,107,True,PT100,146.55,121.28
32146.33,4,2,/dev/ttyUSB0,108,False,False,3.24,False
32147.84,5,1,/dev/ttyUSB0,109,True,PT100,146.42,120.93
32149.34,5,2,/dev/ttyUSB0,110,False,False,1.63,False
32150.84,6,1,/dev/ttyUSB0,201,True,PT100,146.51,121.17
32152.35,6,2,/dev/ttyUSB0,202,False,False,2.35,False
32153.85,7,1,/dev/ttyUSB0,203,True,PT100,146.62,121.46
32155.35,7,2,/dev/ttyUSB0,204,False,False,1.8,False
32156.86,8,1,/dev/ttyUSB0,205,True,PT100,146.8,121.94
32158.36,8,2,/dev/ttyUSB0,206,False,False,2.68,False
32279.9,1,1,/dev/ttyUSB0,101,True,PT100,146.56,121.31
32281.4,1,2,/dev/ttyUSB0,102,False,False,1.84,False
32282.91,2,1,/dev/ttyUSB0,103,True,PT100,146.49,121.12
32284.42,2,2,/dev/ttyUSB0,104,False,False,2.99,False
32285.92,3,1,/dev/ttyUSB0,105,False,False,1.89,False
32287.43,3,2,/dev/ttyUSB0,106,True,PT100,146.22,120.4
32288.93,4,1,/dev/ttyUSB0,107,True,PT100,146.59,121.39
32290.43,4,2,/dev/ttyUSB0,108,False,False,3.24,False
32291.94,5,1,/dev/ttyUSB0,109,True,PT100,146.32,120.67
32293.44,5,2,/dev/ttyUSB0,110,False,False,1.63,False
32294.95,6,1,/dev/ttyUSB0,201,True,PT100,146.41,120.91
32296.45,6,2,/dev/ttyUSB0,202,False,False,2.35,False
32297.95,7,1,/dev/ttyUSB0,203,True,PT100,146.4,120.88
32299.46,7,2,/dev/ttyUSB0,204,False,False,1.8,False
32300.96,8,1,/dev/ttyUSB0,205,True,PT100,146.49,121.12
32302.47,8,2,/dev/ttyUSB0,206,False,False,2.68,False
32424.0,1,1,/dev/ttyUSB0,101,True,PT100,145.74,119.13
32425.5,1,2,/dev/ttyUSB0,102,False,False,1.84,False
32427.0,2,1,/dev/ttyUSB0,103,True,PT100,145.8,119.29
32428.51,2,2,/dev/ttyUSB0,104,False,False,2.99,False
32430.01,3,1,/dev/ttyUSB0,105,False,False,1.88,False
32431.51,3,2,/dev/ttyUSB0,106,True,PT100,145.56,118.65
32433.02,4,1,/dev/ttyUSB0,107,True,PT100,146.04,119.93
32434.52,4,2,/dev/ttyUSB0,108,False,False,3.24,False
32436.03,5,1,/dev/ttyUSB0,109,True,PT100,145.71,119.05
32437.53,5,2,/dev/ttyUSB0,110,False,False,1.62,False
32439.04,6,1,/dev/ttyUSB0,201,True,PT100,145.79,119.26
32440.54,6,2,/dev/ttyUSB0,202,False,False,2.35,False
32442.04,7,1,/dev/ttyUSB0,203,True,PT100,145.66,118.92
32443.55,7,2,/dev/ttyUSB0,204,False,False,1.79,False
32445.05,8,1,/dev/ttyUSB0,205,True,PT100,145.74,119.13
32446.55,8,2,/dev/ttyUSB0,206,False,False,2.68,False
32568.08,1,1,/dev/ttyUSB0,101,True,PT100,145.22,117.75
32569.59,1,2,/dev/ttyUSB0,102,False,False,1.83,False
32571.09,2,1,/dev/ttyUSB0,103,True,PT100,145.31,117.99
32572.59,2,2,/dev/ttyUSB0,104,False,False,2.98,False
32574.1,3,1,/dev/ttyUSB0,105,False,False,1.88,False
32575.6,3,2,/dev/ttyUSB0,106,True,PT100,145.15,117.57
32577.11,4,1,/dev/ttyUSB0,107,True,PT100,145.57,118.68
32578.61,4,2,/dev/ttyUSB0,108,False,False,3.23,False
32580.11,5,1,/dev/ttyUSB0,109,True,PT100,145.3,117.96
32581.62,5,2,/dev/ttyUSB0,110,False,False,1.62,False
32583.12,6,1,/dev/ttyUSB0,201,True,PT100,145.37,118.15
32584.63,6,2,/dev/ttyUSB0,202,False,False,2.34,False
32586.13,7,1,/dev/ttyUSB0,203,True,PT100,145.31,117.99
32587.63,7,2,/dev/ttyUSB0,204,False,False,1.79,False
32589.14,8,1,/dev/ttyUSB0,205,True,PT100,145.42,118.28
32590.64,8,2,/dev/ttyUSB0,206,False,False,2.67,False
32712.17,1,1,/dev/ttyUSB0,101,True,PT100,146.6,121.41
32713.67,1,2,/dev/ttyUSB0,102,False,False,1.84,False
32715.18,2,1,/dev/ttyUSB0,103,True,PT100,146.36,120.77
32716.68,2,2,/dev/ttyUSB0,104,False,False,2.99,False
32718.19,3,1,/dev/ttyUSB0,105,False,False,1.89,False
32719.69,3,2,/dev/ttyUSB0,106,True,PT100,146.15,120.22
32721.2,4,1,/dev/ttyUSB0,107,True,PT100,146.28,120.56
32722.7,4,2,/dev/ttyUSB0,108,False,False,3.24,False
32724.2,5,1,/dev/ttyUSB0,109,True,PT100,146.18,120.3
32725.71,5,2,/dev/ttyUSB0,110,False,False,1.63,False
32727.21,6,1,/dev/ttyUSB0,201,True,PT100,146.26,120.51
32728.72,6,2,/dev/ttyUSB0,202,False,False,2.35,False
32730.23,7,1,/dev/ttyUSB0,203,True,PT100,146.41,120.91
32731.73,7,2,/dev/ttyUSB0,204,False,False,1.8,False
32733.23,8,1,/dev/ttyUSB0,205,True,PT100,146.61,121.44
32734.74,8,2,/dev/ttyUSB0,206,False,False,2.68,False
32856.27,1,1,/dev/ttyUSB0,101,True,PT100,146.84,122.05
32857.77,1,2,/dev/ttyUSB0,102,False,False,1.84,False
32859.28,2,1,/dev/ttyUSB0,103,True,PT100,146.67,121.6
32860.81,2,2,/dev/ttyUSB0,104,False,False,3.0,False
32862.31,3,1,/dev/ttyUSB0,105,False,False,1.89,False
32863.82,3,2,/dev/ttyUSB0,106,True,PT100,146.38,120.83
32865.32,4,1,/dev/ttyUSB0,107,True,PT100,146.67,121.6
32866.83,4,2,/dev/ttyUSB0,108,False,False,3.24,False
32868.33,5,1,/dev/ttyUSB0,109,True,PT100,146.45,121.01
32869.85,5,2,/dev/ttyUSB0,110,False,False,1.63,False
32871.36,6,1,/dev/ttyUSB0,201,True,PT100,146.55,121.28
32872.86,6,2,/dev/ttyUSB0,202,False,False,2.35,False
32874.36,7,1,/dev/ttyUSB0,203,True,PT100,146.59,121.39
32875.87,7,2,/dev/ttyUSB0,204,False,False,1.8,False
32877.37,8,1,/dev/ttyUSB0,205,True,PT100,146.73,121.76
32878.87,8,2,/dev/ttyUSB0,206,False,False,2.68,False
33000.41,1,1,/dev/ttyUSB0,101,True,PT100,146.14,120.19
33001.91,1,2,/dev/ttyUSB0,102,False,False,1.84,False
33003.42,2,1,/dev/ttyUSB0,103,True,PT100,146.16,120.24
